Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP008_NPC.TAK_24H:L23	DB05015	Belinostat	-0.31667927958167874	-1.8642208129856392	<0.0001	<0.0001	NPC.TAK
LJP007_NEU_24H:E04	DB11743	Ipatasertib	-0.27126075936680627	-1.863252387947228	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-K86204871-001-02-2:10	DB00251	Terconazole	-0.3132529155538498	-1.8625816822783092	<0.0001	<0.0001	NEU
CPC006_THP1_6H:BRD-A12409803-001-01-3:40	DB12066	Orteronel	0.30358796823921985	1.861383256460331	<0.0001	<0.0001	THP1
LJP007_NEU_24H:M21	DB12874	Quizartinib	-0.2882263851874531	-1.8601459781555278	<0.0001	<0.0001	NEU
NMH001_NPC_24H:BRD-K47029922-001-02-0:10	DB02665	(1R,2S)-2-Phenylcyclopropanaminium	0.2841263777039577	1.859791944020974	<0.0001	<0.0001	NPC
NMH002_NEU_6H:BRD-K82261406-001-02-0:10	DB07374	Anisomycin	0.3372268479692767	1.8596368706402853	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:D24	DB06616	Bosutinib	0.30973739358967545	1.8595872378917597	<0.0001	<0.0001	JURKAT
NMH002_NEU_24H:BRD-K92723993-066-14-4:10	DB00619	Imatinib	0.2835174958662794	1.8586112547406672	<0.0001	<0.0001	NEU
CPC006_U937_6H:BRD-K82746043-001-03-7:10	DB12340	Navitoclax	0.2942078136820738	1.8571082508152983	<0.0001	<0.0001	U937
NMH002_NEU_24H:BRD-A09533288-003-26-2:10	DB14063	Dexverapamil	-0.30023857185069386	-1.8570020853799734	<0.0001	<0.0001	NEU
NMH002_NPC_6H:BRD-A56518012-003-03-7:10	DB00997	Doxorubicin	-0.31248468935080553	-1.8562536987902765	<0.0001	<0.0001	NPC
CPC006_NOMO1_6H:BRD-K31342827-001-05-4:12.12	DB03777	Bisindolylmaleimide I	-0.3088187399877407	-1.8547778893209308	<0.0001	<0.0001	NOMO1
CPC014_NEU_24H:BRD-K24994810-001-01-9:10	DB01889	16,17-Androstene-3-Ol	0.30308039393415276	1.8544423366482237	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-A04553218-050-08-9:10	DB13679	Dexchlorpheniramine	0.2815765134353509	1.8537373467324834	<0.0001	<0.0001	NPC
CPC006_SKM1_6H:BRD-K12502280-001-01-5:11.1	DB12500	Fedratinib	0.3165029752824509	1.851938217247973	<0.0001	<0.0001	SKM1
CPC006_WSUDLCL2_6H:BRD-A35588707-001-03-0:1.25	DB00444	Teniposide	-0.31760321344992276	-1.8510242471667178	<0.0001	<0.0001	WSUDLCL2
NMH002_NEU_6H:BRD-K43880410-001-09-4:10	DB02789	Pregnenolone	0.298669711674034	1.8485424375938786	<0.0001	<0.0001	NEU
